	gene	pvalue
0	ZDHHC16	0.5
0	ZNF692	0.5
0	ABCC5	0.5
0	ALDH1B1	0.5
0	ARFGEF3	0.5
0	BVES	0.5
0	FAM172A	0.5
0	GOLGA7B	0.5
0	LAGE3	0.5
0	LAMC2	0.5
0	MCEMP1	0.5
0	NUTM2F	0.5
0	OSBPL3	0.5
0	PARP14	0.5
0	PLIN3	0.5
0	SARS2	0.5
0	TAF6	0.5
0	TGOLN2	0.5
0	ACTR5	0.5
0	ADAMTS8	0.23975006109347674
0	ADARB2	0.5
0	ATP13A2	0.5
0	ATP2B4	0.5
0	BPTF	0.11033568095992341
0	BRIP1	0.23975006109347674
0	CDX1	0.5
0	CLCF1	0.5
0	CRAMP1L	0.23975006109347674
0	DHX35	0.5
0	GALK1	0.5
0	GEMIN6	0.5
0	LECT1	0.5
0	NKAIN2	0.5
0	PCSK9	0.5
0	PTPN12	0.5
0	SCEL	0.5
0	SLC25A36	0.5
0	SLC28A1	0.5
0	SNX13	0.5
0	ST6GAL1	0.5
0	TAF1L	0.36183680491588155
0	TCEA2	0.5
0	TFEB	0.5
0	TMEM8A	0.5
0	TRAF7	0.5
0	TRIM63	0.5
0	VN1R1	0.23975006109347674
0	VRK2	0.5
0	WDR87	0.5
0	ZDHHC1	0.5
0	ZNF195	0.5
0	ZNF595	0.5
0	IARS	0.12410653949496181
0	LGR4	0.5
0	PPP2R2C	0.5
0	SETBP1	0.5
0	CD200R1	0.23975006109347674
0	NEUROD2	0.23975006109347674
0	PCLO	0.3312602917700287
0	CAPZA3	0.5
0	CCND2	0.5
0	CLDND2	0.5
0	DUSP26	0.5
0	EIF2B5	0.5
0	HHATL	0.5
0	IL22	0.5
0	MTMR6	0.5
0	NR1D2	0.5
0	RYR3	0.30853753872598694
0	SERPINF2	0.5
0	SLC12A8	0.5
0	TBCEL	0.5
0	TMEM17	0.5
0	TNRC18	0.5
0	ADAMTS19	0.5
0	ARMC8	0.5
0	CCDC138	0.5
0	HIST2H3D	0.5
0	IL1R1	0.5
0	MARK3	0.5
0	PPP1R18	0.5
0	PROP1	0.5
0	QPCTL	0.5
0	RAET1L	0.5
0	USP29	0.5
0	ADGRB1	0.5
0	CCDC96	0.5
0	DDX5	0.5
0	FAM171A1	0.5
0	FOLH1	0.5
0	GUCY1A2	0.5
0	NASP	0.5
0	PHB	0.5
0	PTPRO	0.5
0	TRAF1	0.5
0	TRAF4	0.5
0	ZBTB14	0.5
0	ACADSB	0.5
0	ACTRT3	0.5
0	ASH2L	0.5
0	DERL2	0.5
0	FAM214B	0.5
0	GIF	0.5
0	GTPBP1	0.5
0	HRASLS2	0.5
0	LRRC70	0.5
0	PLEKHF2	0.5
0	PRICKLE1	0.5
0	TMPRSS2	0.5
0	ACTG2	0.5
0	ADGRV1	0.40683185788339593
0	C7orf60	0.5
0	CD209	0.23975006109347674
0	GLRB	0.5
0	HSD17B10	0.5
0	IGHV1-45	0.5
0	IGKV1D-16	0.5
0	PLEKHM3	0.5
0	PRSS27	0.5
0	PTPRT	0.5
0	REC8	0.5
0	SLC30A3	0.5
